EXPEDIENTE,NRO_EXPEDIENTE,AÑO_EXPEDIENTE,DESCRIPCION_VARIABLE,DESCRIPCION_VARIABLE_DESTINO,ACTO_PROCESAL,FECHA_REGISTRO,PROCESO,MATERIA,SUB ESPECIALIDAD,MES,JUZGADO
02515-2025-0-2301-JR-CI-01,2515,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO,46093.70139,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
02169-2017-0-2301-JR-CI-03,2169,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),46022.51944,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01569-2017-0-2301-JR-LA-02,1569,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45966.68264,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00316-2018-0-2301-JR-LA-02,316,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45912.32222,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01311-2025-0-2301-JR-CI-03,1311,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45960.49444,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
02123-2015-0-2301-JR-LA-02,2123,2015,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45782.63958,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00672-2019-0-2301-JR-LA-02,672,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45884.61597,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00168-2026-0-2301-JR-CI-04,168,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO,46121.30903,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
02408-2024-0-2301-JR-CI-03,2408,2024,NUEVOS ADMITIDOS,TOTAL INGRESOS A TRÁMITE,AUTO ADMISORIO,46149.45486,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00922-2023-0-2301-JR-LA-02,922,2023,ANULADA A TRÁMITE / HABER NULIDAD,TOTAL INGRESOS A TRÁMITE,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46167.69236,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
02401-2019-0-2301-JR-LA-02,2401,2019,ANULADA A TRÁMITE / HABER NULIDAD,TOTAL INGRESOS A TRÁMITE,RECEPCION  DE SENTENCIA DE VISTA QUE ANULA A TRAMITE,46169.67708,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01568-2024-0-2301-JR-LA-01,1568,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  DE SENTENCIA DE VISTA QUE ANULA A TRAMITE (INV.202501),46037.35069,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,4to Juzgado de Trabajo
01690-2025-0-2301-JR-CI-03,1690,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO (INV.202501),46121.66111,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,4to Juzgado de Trabajo
00186-2026-0-2301-JR-CI-03,186,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO,46121.66458,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,5,4to Juzgado de Trabajo
01773-2018-0-2301-JR-LA-03,1773,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45772.67431,ORDINARIO,CESE DE ACTOS DE HOSTILIDAD DEL EMPLEADOR,Contencioso Administrativo,5,2do Juzgado de Trabajo
01036-2025-0-2301-JR-LA-02,1036,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45887.52778,ORDINARIO,CESE DE ACTUACION MATERIAL,Contencioso Administrativo,5,2do Juzgado de Trabajo
00066-2026-0-2301-JR-LA-02,66,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO,46065.7125,ORDINARIO,CESE DE ACTUACION MATERIAL,Contencioso Administrativo,5,2do Juzgado de Trabajo
00958-2020-0-2301-JR-LA-01,958,2020,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46052.34444,CONTENCIOSO ADMINISTRATIVO,EJECUCION DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00539-2021-0-2301-JR-LA-02,539,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45685.33958,ORDINARIO,IMPUGNACION DE ACTO O RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00977-2021-0-2301-JR-LA-02,977,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45783.60764,ESPECIAL,IMPUGNACION DE ACTO O RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00829-2018-0-2301-JR-LA-02,829,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45910.73472,ESPECIAL,IMPUGNACION DE ACTO O RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01022-2014-0-2301-JR-LA-02,1022,2014,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45792.54444,ORDINARIO,IMPUGNACION DE DESPIDO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00420-2013-0-2301-JR-LA-02,420,2013,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45782.75208,CONTENCIOSO ADMINISTRATIVO,IMPUGNACION DE RESOLUCION,Contencioso Administrativo,5,2do Juzgado de Trabajo
00835-2024-0-2301-JR-LA-03,835,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45898.33194,ORDINARIO,INDEMNIZACION POR DESPIDO ARBITRARIO Y OTROS,Contencioso Administrativo,5,2do Juzgado de Trabajo
01693-2017-0-2301-JR-CI-03,1693,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46128.69653,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00946-2021-0-2301-JR-LA-03,946,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46128.53264,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01076-2015-0-2301-JR-LA-02,1076,2015,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46108.53194,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01742-2012-0-2301-JR-LA-02,1742,2012,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46029.69931,ESPECIAL,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00380-2026-0-2301-JR-CI-04,380,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46119.70278,ORDINARIO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00405-2021-0-2301-JR-LA-02,405,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  DE SENTENCIA DE VISTA QUE ANULA A TRAMITE,46133.64931,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00050-2026-0-2301-JR-CI-01,50,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46078.70556,ORDINARIO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00388-2017-0-2301-JR-LA-02,388,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46133.38958,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00937-2019-0-2301-JR-LA-02,937,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45846.325,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01501-2019-0-2301-JR-LA-02,1501,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,DECRETO PUESTO A DESPACHO PARA SENTENCIAR(ULTIMA SENTENCIA),46034.32014,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01429-2025-0-2301-JR-CI-03,1429,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO (INV.202501),46029.31528,ORDINARIO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00485-2025-0-2301-JR-CI-02,485,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45835.52778,ORDINARIO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01100-2018-0-2301-JR-LA-02,1100,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45784.7,ESPECIAL,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01211-2018-0-2301-JR-LA-02,1211,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45776.49097,ESPECIAL,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01864-2015-0-2301-JR-LA-02,1864,2015,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45834.41319,ESPECIAL,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
02356-2025-0-2301-JR-CI-04,2356,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO (INV.202501),46121.30833,ORDINARIO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00153-2022-0-2301-JR-LA-02,153,2022,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45926.69931,ESPECIAL,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01599-2019-0-2301-JR-LA-02,1599,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO (INV.202501),46028.55694,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00630-2018-0-2301-JR-LA-02,630,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45797.5625,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01123-2010-0-2301-JR-LA-01,1123,2010,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45740.33056,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01909-2017-0-2301-JR-LA-02,1909,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45797.56181,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
00455-2015-0-2301-JR-LA-02,455,2015,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45908.3875,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01888-2017-0-2301-JR-LA-02,1888,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45834.36944,ESPECIAL,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01609-2023-0-2301-JR-LA-02,1609,2023,ANULADA A TRÁMITE / HABER NULIDAD,TOTAL INGRESOS A TRÁMITE,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46162.67778,ORDINARIO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
01874-2022-0-2301-JR-LA-02,1874,2022,ANULADA A TRÁMITE / HABER NULIDAD,TOTAL INGRESOS A TRÁMITE,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,46171.65417,CONTENCIOSO ADMINISTRATIVO,NULIDAD DE RESOLUCION ADMINISTRATIVA,Contencioso Administrativo,5,2do Juzgado de Trabajo
02439-2025-0-2301-JR-CI-01,2439,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46097.71181,ORDINARIO,NULIDAD DE RESOLUCIÓN O ACTO ADMINISTRATIVO,Contencioso Administrativo,5,4to Juzgado de Trabajo
01986-2019-0-2301-JR-LA-01,1986,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45720.60278,CONTENCIOSO ADMINISTRATIVO,PAGO DE BENEFICIOS SOCIALES Y/O INDEMNIZACION U OTROS BENEFICIOS ECONOMICOS,Contencioso Administrativo,5,2do Juzgado de Trabajo
00186-2009-0-2301-JR-LA-01,186,2009,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202501),40742.73194,ESPECIAL,POR DEFINIR,Contencioso Administrativo,5,2do Juzgado de Trabajo
01059-2025-0-2301-JR-LA-03,1059,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202501),45908.54097,ORDINARIO,REPOSICION,Contencioso Administrativo,5,2do Juzgado de Trabajo
00579-2026-0-2301-JR-LA-01,579,2026,NUEVOS ADMITIDOS,TOTAL INGRESOS A TRÁMITE,AUTO ADMISORIO,46150.35486,ORDINARIO,REPOSICION,Contencioso Administrativo,5,2do Juzgado de Trabajo
01748-2025-0-2301-JR-LA-02,1748,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202501),46013.67708,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00357-2026-0-2301-JR-LA-02,357,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46098.54792,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00533-2026-0-2301-JR-LA-02,533,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46122.34236,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
01659-2025-0-2301-JR-LA-03,1659,2025,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA),46013.67639,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00454-2026-0-2301-JR-LA-01,454,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46126.55903,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00605-2026-0-2301-JR-LA-02,605,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46134.34236,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00646-2026-0-2301-JR-LA-02,646,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46140.52292,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00307-2026-0-2301-JR-LA-02,307,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46112.47708,ORDINARIO,DECLARACIÓN DE NULIDAD DE ACTOS ADMINISTRATIVOS,Contencioso Administrativo,5,2do Juzgado de Trabajo
00535-2026-0-2301-JR-LA-02,535,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46126.55903,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
00451-2026-0-2301-JR-LA-03,451,2026,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO ADMISORIO,46139.47083,ORDINARIO,RECONOCIMIENTO DEL DERECHO TUTELADO,Contencioso Administrativo,5,2do Juzgado de Trabajo
