EXPEDIENTE,NRO_EXPEDIENTE,AÑO_EXPEDIENTE,DESCRIPCION_VARIABLE,DESCRIPCION_VARIABLE_DESTINO,ACTO_PROCESAL,FECHA_REGISTRO,PROCESO,MATERIA,SUB ESPECIALIDAD,MES,JUZGADO
00937-2019-0-2301-JR-LA-02,937,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,02/07/2025 16:42,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00911-2019-0-2301-JR-LA-02,911,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202401),12/07/2024 12:12,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01000-2018-0-2301-JR-LA-02,1000,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202401),15/11/2024 17:10,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00295-2018-0-2301-JR-LA-02,295,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202401),26/09/2018 11:42,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00059-2019-0-2301-JR-LA-02,59,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202401),28/06/2023 12:43,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02165-2019-0-2301-JR-LA-02,2165,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,22/04/2025 16:46,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02123-2015-0-2301-JR-LA-02,2123,2015,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202401),13/01/2021 09:39,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00753-2019-0-2301-JR-LA-02,753,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202401),07/01/2021 16:24,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00640-2020-0-2301-JR-CI-02,640,2020,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,03/03/2025 11:19,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00723-2024-0-2301-JR-LA-03,723,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (1RA INSTANCIA) (INV.202401),04/12/2024 14:31,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01569-2017-0-2301-JR-LA-02,1569,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,24/10/2025 10:27,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01055-2018-0-2301-JR-LA-02,1055,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),16/01/2023 17:54,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00514-2021-0-2301-JR-LA-02,514,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),13/07/2023 08:06,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01706-2023-0-2301-JR-LA-02,1706,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),20/06/2024 16:33,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01551-2023-0-2301-JR-LA-02,1551,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),18/10/2023 17:48,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00883-2023-0-2301-JR-LA-02,883,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),13/07/2023 13:30,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02025-2015-0-2301-JR-CI-03,2025,2015,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),12/11/2024 09:49,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01122-2024-0-2301-JR-LA-01,1122,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),06/11/2024 07:58,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01685-2015-0-2301-JR-LA-01,1685,2015,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),29/10/2024 16:10,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00988-2023-0-2301-JR-LA-02,988,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),07/09/2023 13:19,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00468-2023-0-2301-JR-LA-02,468,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),16/05/2024 12:30,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00746-2024-0-2301-JR-LA-02,746,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),04/07/2024 11:41,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01009-2021-0-2301-JR-LA-01,1009,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),20/12/2024 15:38,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00686-2023-0-2301-JR-LA-02,686,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),16/06/2023 14:10,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00922-2023-0-2301-JR-LA-02,922,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),03/08/2023 17:11,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00581-2019-0-2301-JR-LA-02,581,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),14/03/2023 20:04,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00885-2023-0-2301-JR-LA-01,885,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),03/08/2023 17:10,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01180-2024-0-2301-JR-LA-02,1180,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),13/09/2024 08:27,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00926-2021-0-2301-JR-LA-03,926,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),10/03/2023 09:59,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00769-2020-0-2301-JR-CI-01,769,2020,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),02/09/2022 08:12,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02090-2023-0-2301-JR-LA-02,2090,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),18/09/2024 16:57,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02002-2023-0-2301-JR-LA-03,2002,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),11/01/2024 09:17,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01734-2023-0-2301-JR-LA-02,1734,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),16/01/2024 15:34,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01941-2023-0-2301-JR-LA-02,1941,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),28/12/2023 12:09,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01430-2023-0-2301-JR-LA-02,1430,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),12/06/2024 14:40,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01562-2023-0-2301-JR-LA-02,1562,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),03/05/2024 15:43,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00977-2021-0-2301-JR-LA-02,977,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),09/05/2023 13:11,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00344-2021-0-2301-JR-LA-03,344,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),16/02/2022 17:42,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02130-2023-0-2301-JR-LA-02,2130,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),12/01/2024 16:46,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01651-2023-0-2301-JR-CI-02,1651,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),12/01/2024 10:59,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00966-2023-0-2301-JR-LA-02,966,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),03/08/2023 17:12,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00850-2022-0-2301-JR-LA-02,850,2022,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),14/11/2024 15:45,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00653-2021-0-2301-JR-LA-01,653,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),30/01/2023 07:55,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00136-2016-0-2301-JR-LA-02,136,2016,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),16/01/2023 17:05,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00442-2021-0-2301-JR-LA-01,442,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),19/03/2024 09:20,ESPECIAL,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00674-2019-0-2301-JR-LA-02,674,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),11/01/2021 15:14,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00440-2024-0-2301-JR-LA-01,440,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),03/06/2024 10:22,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00759-2024-0-2301-JR-LA-03,759,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),15/10/2024 11:39,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02569-2024-0-2301-JR-CI-02,2569,2024,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,AUTO DE SANEAMIENTO QUE NO CONCLUYE EL PROCESO,29/04/2025 11:49,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02175-2023-0-2301-JR-LA-02,2175,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),27/06/2024 15:58,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00567-2019-0-2301-JR-LA-02,567,2019,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),17/11/2022 17:02,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00868-2023-0-2301-JR-LA-02,868,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),03/08/2023 17:10,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00889-2023-0-2301-JR-LA-02,889,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),01/10/2024 11:05,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01123-2010-0-2301-JR-LA-01,1123,2010,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),12/01/2024 09:06,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00005-2023-0-2301-JR-CI-02,5,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),24/01/2024 14:22,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01748-2023-0-2301-JR-LA-02,1748,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),22/12/2023 14:29,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01946-2023-0-2301-JR-LA-02,1946,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),11/01/2024 08:49,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01587-2018-0-2301-JR-LA-02,1587,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),24/04/2023 16:27,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
01928-2023-0-2301-JR-LA-02,1928,2023,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),11/12/2023 08:15,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00823-2016-0-2301-JR-LA-02,823,2016,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,DECRETO PUESTO A DESPACHO PARA SENTENCIAR(ULTIMA SENTENCIA),16/04/2025 16:43,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00010-2017-0-2301-JR-LA-02,10,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),21/09/2022 12:38,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00148-2021-0-2301-JR-LA-03,148,2021,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),09/03/2023 16:50,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02004-2018-0-2301-JR-CI-03,2004,2018,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),17/12/2024 07:41,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00411-2017-0-2301-JR-CI-01,411,2017,PENDIENTE EN TRÁMITE,TOTAL PENDIENTES AL MES ANTERIOR,CONTINUA EN TRAMITE (POR SENTENCIAR) (INV.202401),15/10/2024 11:41,CONTENCIOSO ADMINISTRATIVO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00680-2024-0-2301-JR-LA-02,680,2024,ANULADA A TRÁMITE / HABER NULIDAD,TOTAL INGRESOS A TRÁMITE,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,29/12/2025 15:31,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
00492-2024-0-2301-JR-LA-01,492,2024,ANULADA A TRÁMITE / HABER NULIDAD,TOTAL INGRESOS A TRÁMITE,RECEPCION  EN DEPENDENCIA POR APELACION - DEVOLUCION,29/12/2025 15:31,URGENTE,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
02135-2023-0-2301-JR-LA-02,2135,2023,ANULADA A TRÁMITE / HABER NULIDAD,TOTAL INGRESOS A TRÁMITE,RECEPCION  DE SENTENCIA DE VISTA QUE ANULA A TRAMITE,31/12/2025 11:33,ORDINARIO,ACCION CONTENCIOSA ADMINISTRATIVA,Contencioso Administrativo,12,2do Juzgado de Trabajo
