EXPEDIENTE,NRO_EXPEDIENTE,AÑO_EXPEDIENTE,DESCRIPCION_VARIABLE,DESCRIPCION_VARIABLE_DESTINO,ACTO_PROCESAL,FECHA_REGISTRO,PROCESO,MATERIA,SUB ESPECIALIDAD,MES,JUZGADO
01685-2023-0-2301-JR-LA-02,1685,2023,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46161.36875,URGENTE,5,Contencioso Administrativo,5,2do Juzgado de Trabajo
01517-2018-0-2301-JR-LA-02,1517,2018,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46164.67778,ESPECIAL,5,Contencioso Administrativo,5,2do Juzgado de Trabajo
00186-2026-0-2301-JR-CI-03,186,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46160.61181,ORDINARIO,5,Contencioso Administrativo,5,4to Juzgado de Trabajo
01690-2025-0-2301-JR-CI-03,1690,2025,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46162.60625,ORDINARIO,5,Contencioso Administrativo,5,4to Juzgado de Trabajo
01773-2018-0-2301-JR-LA-03,1773,2018,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46149.66319,ORDINARIO,80,Contencioso Administrativo,5,2do Juzgado de Trabajo
00539-2021-0-2301-JR-LA-02,539,2021,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46169.35972,ORDINARIO,280,Contencioso Administrativo,5,2do Juzgado de Trabajo
00977-2021-0-2301-JR-LA-02,977,2021,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46149.6625,ESPECIAL,280,Contencioso Administrativo,5,2do Juzgado de Trabajo
00420-2013-0-2301-JR-LA-02,420,2013,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46149.66111,CONTENCIOSO ADMINISTRATIVO,300,Contencioso Administrativo,5,2do Juzgado de Trabajo
01100-2018-0-2301-JR-LA-02,1100,2018,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46160.60903,ESPECIAL,438,Contencioso Administrativo,5,2do Juzgado de Trabajo
00485-2025-0-2301-JR-CI-02,485,2025,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46171.61181,ORDINARIO,438,Contencioso Administrativo,5,2do Juzgado de Trabajo
01211-2018-0-2301-JR-LA-02,1211,2018,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46170.48056,ESPECIAL,438,Contencioso Administrativo,5,2do Juzgado de Trabajo
01429-2025-0-2301-JR-CI-03,1429,2025,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46171.60972,ORDINARIO,438,Contencioso Administrativo,5,2do Juzgado de Trabajo
00937-2019-0-2301-JR-LA-02,937,2019,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46161.37083,CONTENCIOSO ADMINISTRATIVO,438,Contencioso Administrativo,5,2do Juzgado de Trabajo
01986-2019-0-2301-JR-LA-01,1986,2019,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46164.7125,CONTENCIOSO ADMINISTRATIVO,479,Contencioso Administrativo,5,2do Juzgado de Trabajo
02188-2024-0-2301-JR-CI-03,2188,2024,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46161.36944,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00179-2026-0-2301-JR-LA-02,179,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46170.71597,URGENTE,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
00582-2026-0-2301-JR-LA-03,582,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46171.55972,ORDINARIO,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
01840-2025-0-2301-JR-LA-02,1840,2025,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46167.68264,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00745-2024-0-2301-JR-LA-02,745,2024,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46171.61319,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00233-2026-0-2301-JR-LA-02,233,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46167.68125,ORDINARIO,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
00204-2026-0-2301-JR-LA-02,204,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46170.33542,ORDINARIO,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
00201-2026-0-2301-JR-LA-02,201,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46170.71528,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
01385-2024-0-2301-JR-LA-02,1385,2024,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA IMPROCEDENTE,46161.35,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00759-2024-0-2301-JR-LA-03,759,2024,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46161.36806,ORDINARIO,E09,Contencioso Administrativo,5,2do Juzgado de Trabajo
00363-2026-0-2301-JR-LA-02,363,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46167.67986,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00666-2026-0-2301-JR-LA-02,666,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46167.68056,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00537-2026-0-2301-JR-LA-02,537,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46170.71736,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00646-2026-0-2301-JR-LA-02,646,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46170.33611,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
01750-2025-0-2301-JR-LA-02,1750,2025,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46171.55972,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00603-2026-0-2301-JR-LA-02,603,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46170.71667,URGENTE,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
00294-2026-0-2301-JR-LA-02,294,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46167.68056,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00481-2026-0-2301-JR-LA-02,481,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46170.33681,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00651-2026-0-2301-JR-LA-02,651,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46170.71667,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00426-2026-0-2301-JR-LA-02,426,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46171.69931,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00583-2026-0-2301-JR-LA-01,583,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46171.55972,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00197-2026-0-2301-JR-LA-02,197,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46170.48056,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00133-2026-0-2301-JR-LA-02,133,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46171.71875,ORDINARIO,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
00739-2026-0-2301-JR-LA-02,739,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46171.71944,URGENTE,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
00632-2026-0-2301-JR-LA-02,632,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46171.55903,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00737-2026-0-2301-JR-LA-02,737,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46171.7,URGENTE,E05,Contencioso Administrativo,5,2do Juzgado de Trabajo
00612-2026-0-2301-JR-LA-02,612,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46170.33472,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00572-2026-0-2301-JR-LA-02,572,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46161.64931,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
01752-2025-0-2301-JR-LA-02,1752,2025,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46161.38194,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00971-2024-0-2301-JR-LA-02,971,2024,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46170.70347,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
01263-2024-0-2301-JR-LA-02,1263,2024,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA INFUNDADA,46161.33681,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00097-2025-0-2301-JR-LA-02,97,2025,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA IMPROCEDENTE,46164.71736,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00519-2026-0-2301-JR-LA-02,519,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46170.3375,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
00546-2026-0-2301-JR-LA-02,546,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA,46169.37639,ORDINARIO,E08,Contencioso Administrativo,5,2do Juzgado de Trabajo
00283-2026-0-2301-JR-LA-02,283,2026,SENTENCIAS,TOTAL RESOLUCIONES FINALES EN 1RA INSTANCIA,SENTENCIA FUNDADA EN PARTE,46170.48125,ORDINARIO,E02,Contencioso Administrativo,5,2do Juzgado de Trabajo
